id,casa,nome,data_apresentacao,ementa,autor,indexacao,tema,uri_tramitacao
141053,senado,REQ 19/2020 - CCT,2020-03-11,"Requer, nos termos do art. 96-B do Regimento Interno do Senado Federal, que a Comissão de Ciência, Tecnologia, Inovação, Comunicação e Informática avalie as políticas públicas relativas à quinta geração de redes móveis(5G) no Brasil, no exercício de 2020",Daniella Ribeiro PP / PB,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141053
141081,senado,REQ 20/2020 - CMA,2020-03-12,"Requer, nos termos do art. 93, I do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 9/2020 - CMA, com o objetivo de instruir o PL 5028/2019, que institui a Política Nacional de Pagamento por Serviços Ambientais; altera as Leis nºs 8.629, de 25 de fevereiro de 1993, e 8.212, de 24 de julho de 1991;e dá outras providências, seja incluído o seguinte convidado:Proponho para a audiência a inclusão dos seguintes convidados:• Exmo. Sr. João Augusto Ribeiro Nardes, Ministro, representando Tribunal de Contas da União;• Senhor Ciraldo Reis, Presidente, representando Biosphere Projetos Ambientais.",Chico Rodrigues DEM / RR,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141081
141086,senado,REQ 20/2020 - CCT,2020-03-11,"Requer, nos termos do art. 50, § 2°, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, que sejam solicitadas ao Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações as informações referentes à renovação da autorização para a execução do serviço de radiodifusão comunitária de que trata o Projeto de Decreto Legislativo nº 152, de 2019.","Comissão de Ciência, Tecnologia, Inovação, Comunicação e Informática  ",,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141086
141088,senado,REQ 21/2020 - CCT,2020-03-11,"Requer, nos termos do art. 50, § 2°, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, que seja solicitada ao Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações informações referentes à renovação da autorização para a execução do serviço de radiodifusão comunitária de que trata o Projeto de Decreto Legislativo nº 88, de 2019.","Comissão de Ciência, Tecnologia, Inovação, Comunicação e Informática  ",,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141088
141037,senado,REQ 22/2020 - CDH,2020-03-11,Requer a realização de audiência pública para instruir o PLP 275/2019.,Fabiano Contarato REDE / ES,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141037
141083,senado,REQ 23/2020 - CDH,2020-03-12,"Requer audiência pública para instrução do PLS 398, de 2018",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141083
141063,senado,REQ 24/2020 - CCJ,2020-03-11,"Requeiro, nos termos do art. 93, I do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir a PEC 79/2019, que acrescenta o § 4º ao art. 192 da Constituição Federal, para estabelecer limite às taxas juros. Proponho para a audiência a presença dos seguintes convidados:
      • Senhor Eduardo Moreira, Economista;
      • Senhor André Lara Rezende, Economista;
      • Senhor Arminio Fraga, Economista;
      • Senhor Luiz Gonzaga Belluzzo, Economista;
      • Senhor José Luís da Costa Oreiro, Economista;
      • Senhor Mauro Benevides Filho, Deputado federal, professor e economista;
      • Senhor Representante da Confederação Nacional das Instituições Financeiras (CNF);
      • Senhor Representante da Federação Brasileira de Bancos (FEBRABAN);
      • Senhor Representante do Instituto Brasileiro de Defesa do Consumidor;
      • Senhor Representante do Banco Central do Brasil.",Weverton PDT / MA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141063
141065,senado,REQ 25/2020 - CCJ,2020-03-11,"Requeiro, nos termos do art. 93, I do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir a PEC 186/2019, que altera o texto permanente da Constituição e o Ato das Disposições Constitucionais Transitórias, dispondo sobre medidas permanentes e emergenciais de controle do crescimento das despesas obrigatórias e de reequilíbrio fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, e dá outras providências. Proponho para a audiência a presença dos seguintes convidados:
      • Senhor PAULO HARTUNG, Ex-Governador do Espírito Santo;
      • Senhora ANA CARLA ABRÃO COSTA, Ex-Secretária da Fazenda do Goiás;
      • Senhor AOD CUNHA DE MORAES JUNIOR, Ex-Secretário da Fazenda do Rio Grande do Sul;
      • Senhor SAMUEL PESSÔA, Físico e Professor de Economia, Pesquisador do FGV;
      • Senhor JOSÉ MÁRCIO CAMARGO, Doutor em Economia pelo MIT, Professor da PUC-Rio;
      • Senhor ROBERTO ELLERY, doutor em economia pela UnB;
      • Senhor RAFAEL TAJRA FONTELES, Secretário de Fazenda do Piaui;
      • Senhor GEORGE ANDRÉ PALERMO SANTORO, Secretário de Fazenda de Alagoas;
      • Senhora CRISTIANE ALKMIN JUNQUEIRA SCHMIDT, Secretária de Fazenda do Goiás;
      • Senhor MARCO AURÉLIO CARDOSO, Secretário de Fazenda do Rio Grande do Sul;
      • Senhor RENÊ DE OLIVEIRA GARCIA JUNIOR, Secretário de Fazenda do Paraná;
      • Senhor ROGÉRIO LUIZ GALLO, Secretário de Fazenda do Mato Grosso;
      • Senhor WALDERY RODRIGUES JUNIOR, Secretário Especial de Fazenda do Ministério da Economia;
      • Senhor JEFERSON LUIS BITTENCOURT, Secretário Especial Adjunto de Fazenda do Ministério da Economia;
      • Senhor ESTEVES PEDRO COLNAGO JUNIOR, Chefe da Assessoria Especial de Relações Institucionais do Ministério da Economia;
      • Senhor BRUNO FUNCHAL, Diretor de Programa da Secretaria Especial de Fazenda do Ministério da Economia;
      • Senhor CAIO MEGALE, Diretor de Programa da Secretaria Especial de Fazenda do Ministério da Economia;
      • Senhor FILIPE BARROS, Ministério da Economia;
      • Senhor MARCOS MENDES.",Fernando Bezerra Coelho MDB / PE e outros,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141065
141059,senado,REQ 25/2020 - CAS,2020-03-11,"Requeiro, nos termos do art. 96-B do Regimento Interno do Senado Federal, que a Comissão de Assuntos Sociais avalie a Política de Incorporação de Tecnologias no Sistema Único de Saúde (SUS), bem como seu ambiente regulatório, no exercício de 2020.",Mara Gabrilli PSDB / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141059
141066,senado,REQ 26/2020 - CCJ,2020-03-11,"Requeiro, nos termos do art. 93, I do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 11/2020 - CCJ, com o objetivo de instruir a PEC 186/2019, que altera o texto permanente da Constituição e o Ato das Disposições Constitucionais Transitórias, dispondo sobre medidas permanentes e emergenciais de controle do crescimento das despesas obrigatórias e de Reequilíbrio fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, e dá outras providências, seja incluído o seguinte convidado:
      Proponho para a audiência a inclusão do Senhor Procurador Fábio George Cruz da Nóbrega, Presidente, representando Associação Nacional dos Procuradores da República.",Humberto Costa PT / PE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141066
141071,senado,REQ 26/2020 - CAS,2020-03-11,"Requeiro, nos termos do art. 58, § 2º, II da Constituição Federal e do art. 93, II do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de esclarecer sobre os cortes dos pagamentos do benefício de prestação continuada, conforme encaminhamento do Relatório da Avaliação de Política Pública de 2019, da CAS.",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141071
141069,senado,REQ 27/2020 - CCJ,2020-03-11,"Requeiro, nos termos do art. 93, I do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 10/2019 - CCJ, com o objetivo de instruir a PEC 186/2019, que altera o texto permanente da Constituição e o Ato das Disposições Constitucionais Transitórias, dispondo sobre medidas permanentes e emergenciais de controle do crescimento das despesas obrigatórias e de reequilíbrio fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, e dá outras providências, seja incluído os seguintes convidados: o Sr Décio Bruno Lopes ou quem ele indicar, representando Associação Nacional dos Auditores Fiscais da Receita Federal do Brasil - ANFIP; e o Sr Diretor Executivo, Cristiano Bernardino Moreira ou quem ele indicar, representando a Federação Nacional dos Trabalhadores do Judiciário Federal e MPU - FENAJUFE.",Paulo Paim PT / RS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141069
141072,senado,REQ 27/2020 - CAS,2020-03-11,"Requeiro, nos termos do art. 58, § 2º, II da Constituição Federal e do art. 93, II do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de esclarecer dúvidas dos parlamentares a respeito de informações dadas pelos órgãos do Poder Executivo no Relatório de Avaliação de Política Pública de 2019 da CAS.",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141072
141073,senado,REQ 28/2020 - CAS,2020-03-11,"Requeiro, nos termos do art. 58, § 2º, II da Constituição Federal e do art. 93, II do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de convidar o IBGE para (1) apresentar qual será o impacto das mudanças no questionário e do cálculo usado no Censo 2020 para as pessoas com deficiência, e (2) de como será cumprida a determinação da Lei nº 13.861, de julho de 2019, que inclui as especificidades inerentes ao transtorno do espectro autista nos censos demográficos.",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141073
141074,senado,REQ 29/2020 - CAS,2020-03-11,"Requeiro, nos termos do art. 58, § 2º, II da Constituição Federal e do art. 93, II do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de receber informações sobre a instalação, os avanços e o cronograma do Grupo de Trabalho responsável pelo instrumento único de avaliação biopsicossocial de que trata a LBI, conforme encaminhamento dado no Relatório da Avaliação de Política Pública de 2019 da CAS sobre ""Política de reconhecimento das pessoas com deficiência para fins de gozo de direitos previstos em lei"". Determina-se que essa audiência pública ocorra antes do dia 25 de abril de 2020.",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141074
141064,senado,REQ 43/2020 - CDIR,2020-03-11,"Requer que seja considerada como missão política de interesse parlamentar, a ausência dos trabalhos desta Casa Legislativa no dia 11 de março do ano em curso, haja vista que participará de reuniões político-partidárias de interesse do Estado que represento no Senado Federal.",Jayme Campos DEM / MT,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141064
141100,senado,REQ 44/2020 - CDIR,2020-03-13,Requer licença missão politica no Estado,Marcos do Val PODEMOS / ES,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141100
141237,senado,REQ 45/2020 - CDIR,2020-03-27,Requer seja abonada a ausência na Sessão Deliberativa Remota do dia 20/03/2020,Juíza Selma PODEMOS / MT,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141237
141103,senado,REQ 46/2020 - CDIR,2020-03-13,"Requeiro, nos termos dos arts. 13 e 215, I, “b” do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III da Constituição Federal,licença para desempenhar missão política ou cultural de interesse parlamentar,sem ônus para o Senado Federal, em Brasília,DF, em 11/02/2020 e em 18/02/2020,com agenda na Residência Oficial.",Davi Alcolumbre DEM / AP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141103
141228,senado,REQ 47/2020 - CDIR,2020-03-27,Requer licença para tratamento da saúde de 18 a 20 de fevereiro de 2020.,Mara Gabrilli PSDB / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141228
141229,senado,REQ 48/2020 - CDIR,2020-03-27,Requer licença 14 dias,Nelsinho Trad PSD / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141229
141230,senado,REQ 49/2020 - CDIR,2020-03-27,Requer o aditamento por mais 30 dias da licença concedida anteriormente para restabelecimento de sua saúde em virtude do resultado positivo ao Covid19.,Nelsinho Trad PSD / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141230
