"id","nome","partido","uf","cargo"
2288742,"JOELMA","PDT","AP","DEPUTADO FEDERAL"
2289020,"JOEZER CHAGAS","PSL","AP","DEPUTADO FEDERAL"
2288503,"JORIELSON FEDERAL","PR","AP","DEPUTADO FEDERAL"
2289037,"JOSE ARANHA","PTB","AP","DEPUTADO FEDERAL"
2288672,"JOZI ARAUJO","PODE","AP","DEPUTADO FEDERAL"
2288585,"JURANDIL JUAREZ OU JURANDIL","DEM","AP","DEPUTADO FEDERAL"
2288989,"KASSYO RAMOS - CASSIO","DEM","AP","DEPUTADO FEDERAL"
2288875,"LARISSA DO PSOL","PSOL","AP","DEPUTADO FEDERAL"
2288753,"LEDA SADALA","AVANTE","AP","DEPUTADO FEDERAL"
2289087,"LEIDE","PSTU","AP","DEPUTADO FEDERAL"
2288897,"LEIDE FERREIRA","PT","AP","DEPUTADO FEDERAL"
2289062,"LEIDINALDO GAMA","SOLIDARIEDADE","AP","DEPUTADO FEDERAL"
2288993,"LEITE","PPL","AP","DEPUTADO FEDERAL"
2288592,"LUCAS ABRAHAO","REDE","AP","DEPUTADO FEDERAL"
2288775,"LUIZ CARLOS","PSDB","AP","DEPUTADO FEDERAL"
2288977,"MAJOR LUCIANA LIMA","PHS","AP","DEPUTADO FEDERAL"
2288643,"MARCELI","PHS","AP","DEPUTADO FEDERAL"
2288819,"MARCELO PADILHA","PR","AP","DEPUTADO FEDERAL"
2289134,"MARCOS REATEGUI","PSD","AP","DEPUTADO FEDERAL"
2288891,"MARIO BRANDAO","PHS","AP","DEPUTADO FEDERAL"
2288839,"MARIO MENDONCA","PTC","AP","DEPUTADO FEDERAL"
2288562,"MISSIONARIO FLEXA","PV","AP","DEPUTADO FEDERAL"
2288560,"NASCIMENTO MACHO VELHO","PROS","AP","DEPUTADO FEDERAL"
2288621,"NEIDE KNB","PTC","AP","DEPUTADO FEDERAL"
2288926,"ODILSON NUNES","SOLIDARIEDADE","AP","DEPUTADO FEDERAL"
2288668,"PASTOR MARCOS","PTB","AP","DEPUTADO FEDERAL"
2288707,"PASTOR MERCURIO","PTC","AP","DEPUTADO FEDERAL"
2288797,"PASTOR MOISES","PSC","AP","DEPUTADO FEDERAL"
2288542,"PATRICIA FERRAZ","PR","AP","DEPUTADO FEDERAL"
2289049,"PAULO CAMPELO","PTB","AP","DEPUTADO FEDERAL"
2288848,"PEDRO DA LUA","PSC","AP","DEPUTADO FEDERAL"
2288599,"PR DIDIO","PRP","AP","DEPUTADO FEDERAL"
2288898,"PROF. ANDLE","PSOL","AP","DEPUTADO FEDERAL"
2288693,"PROF. EMANUEL RODRIGUES","REDE","AP","DEPUTADO FEDERAL"
2289005,"PROFESSORA CHERMONT","PSB","AP","DEPUTADO FEDERAL"
2288925,"PROFESSOR ADIMAR","PV","AP","DEPUTADO FEDERAL"
2288716,"PROFESSORA MARCIVANIA","PC DO B","AP","DEPUTADO FEDERAL"
2288551,"PROFESSOR AROLDO RABELO","PSOL","AP","DEPUTADO FEDERAL"
2289113,"PROFESSOR JUCICLEBER","PT","AP","DEPUTADO FEDERAL"
2288641,"PROFESSOR RAFAEL PONTES","PDT","AP","DEPUTADO FEDERAL"
2289002,"PROF. SERGINHO GAHMA","PTC","AP","DEPUTADO FEDERAL"
2288928,"PROF. VALDEIR","PV","AP","DEPUTADO FEDERAL"
2288914,"PROF. ZILMA","PDT","AP","DEPUTADO FEDERAL"
2288609,"PROMOTOR MOISES","PATRI","AP","DEPUTADO FEDERAL"
2289023,"RAFAEL CAMBRAIA","PDT","AP","DEPUTADO FEDERAL"
2288590,"RANIELY","PHS","AP","DEPUTADO FEDERAL"
2288622,"RIACRDO FALCAO OU FALCAO","DEM","AP","DEPUTADO FEDERAL"
2288584,"RICELY BORBOLETA","PSD","AP","DEPUTADO FEDERAL"
2288740,"RINALDO","PSOL","AP","DEPUTADO FEDERAL"
2288589,"ROBERTO","PDT","AP","DEPUTADO FEDERAL"
2289060,"ROCHA DO SUCATAO","PT","AP","DEPUTADO FEDERAL"
2288520,"ROSA FONSECA","PRP","AP","DEPUTADO FEDERAL"
2288658,"ROSE DUARTE","PT","AP","DEPUTADO FEDERAL"
2288998,"RYAN VIEIRA","PTB","AP","DEPUTADO FEDERAL"
2288755,"SARGENTO NELSON JUNIOR","MDB","AP","DEPUTADO FEDERAL"
2289009,"SARGENTO SANDOKAN","PHS","AP","DEPUTADO FEDERAL"
2288671,"SATH FALCONY","PSOL","AP","DEPUTADO FEDERAL"
2288587,"SOCORRO NOGUEIRA","PT","AP","DEPUTADO FEDERAL"
2288534,"SONIA MATOS","PSB","AP","DEPUTADO FEDERAL"
2289014,"TAISSA ARAUJO","PSC","AP","DEPUTADO FEDERAL"
2289034,"TELES JR","PDT","AP","DEPUTADO FEDERAL"
2289007,"THARCILA CASTELO","MDB","AP","DEPUTADO FEDERAL"
2288832,"TIAGO TRATOR","PTC","AP","DEPUTADO FEDERAL"
2288816,"VINICIUS","PR","AP","DEPUTADO FEDERAL"
2289001,"WAGNER ALELUIA","MDB","AP","DEPUTADO FEDERAL"
2289077,"WALKER ALFAIA","PSB","AP","DEPUTADO FEDERAL"
2289921,"ADAILTON DIAS","PROS","BA","DEPUTADO FEDERAL"
2289701,"ADALTO FILHO","DC","BA","DEPUTADO FEDERAL"
2290053,"ADILSON SILVA","PSL","BA","DEPUTADO FEDERAL"
2289685,"ADNA LEAL","AVANTE","BA","DEPUTADO FEDERAL"
2289896,"ADOLFO VIANA","PSDB","BA","DEPUTADO FEDERAL"
2290079,"ADRIANA VAQUEIRA","PODE","BA","DEPUTADO FEDERAL"
2289559,"AFONSO FLORENCE","PT","BA","DEPUTADO FEDERAL"
2289163,"AILTON SANTOS","PTC","BA","DEPUTADO FEDERAL"
2289534,"ALAN XAVIER","REDE","BA","DEPUTADO FEDERAL"
2289771,"ALBA REGINA","PHS","BA","DEPUTADO FEDERAL"
2289976,"ALDO RABELO","PDT","BA","DEPUTADO FEDERAL"
2289848,"ALELUIA","DEM","BA","DEPUTADO FEDERAL"
2289695,"ALEXANDRE GUERRA","PATRI","BA","DEPUTADO FEDERAL"
2289811,"ALEXANDRE MARQUES","PRP","BA","DEPUTADO FEDERAL"
2289979,"ALEX BRITO","REDE","BA","DEPUTADO FEDERAL"
2289254,"ALEX SANTANA","PDT","BA","DEPUTADO FEDERAL"
2289583,"ALICE PORTUGAL","PC DO B","BA","DEPUTADO FEDERAL"
2289562,"ALIRIO CAVALCANTI","DC","BA","DEPUTADO FEDERAL"
2289371,"ALTALANO ANDRADE","PSOL","BA","DEPUTADO FEDERAL"
2289298,"ALVARENGA","PDT","BA","DEPUTADO FEDERAL"
2290044,"ALVARO RIOS","DC","BA","DEPUTADO FEDERAL"
2289707,"AMANDA TOSTA","PATRI","BA","DEPUTADO FEDERAL"
2289765,"AMIGO JU","PSL","BA","DEPUTADO FEDERAL"
2289166,"ANA CLAUDIA","DC","BA","DEPUTADO FEDERAL"
2290119,"ANA CRISTINA SOUZA DOS SANTOS","PSDB","BA","DEPUTADO FEDERAL"
2289282,"ANA PAULA","PDT","BA","DEPUTADO FEDERAL"
2289216,"ANA PAULA CUNHA","MDB","BA","DEPUTADO FEDERAL"
2290160,"ANA RITA TAVARES TEIXEIRA","PMB","BA","DEPUTADO FEDERAL"
2289269,"ANA SANTANA","PPL","BA","DEPUTADO FEDERAL"
2289881,"ANA VIRGINIA","DEM","BA","DEPUTADO FEDERAL"
2289800,"ANDERSON XARA","PTC","BA","DEPUTADO FEDERAL"
2290013,"ANDREA REIS","REDE","BA","DEPUTADO FEDERAL"
2289187,"ANDRE ELOY","MDB","BA","DEPUTADO FEDERAL"
2289626,"ANDRE O COBRADOR","PMN","BA","DEPUTADO FEDERAL"
2289514,"ANGELITA ALVES","DC","BA","DEPUTADO FEDERAL"
2290156,"ANTONIO BATISTA","PMN","BA","DEPUTADO FEDERAL"
2290082,"ANTONIO BRITO","PSD","BA","DEPUTADO FEDERAL"
2290245,"ANTONIO CARLOS","MDB","BA","DEPUTADO FEDERAL"
2289890,"ANTONIO LEAL","SOLIDARIEDADE","BA","DEPUTADO FEDERAL"
2289918,"ANTONIO MATOS","MDB","BA","DEPUTADO FEDERAL"
2290051,"ANTONIO NORONHA","MDB","BA","DEPUTADO FEDERAL"
2290087,"ANY CARVALHO","PATRI","BA","DEPUTADO FEDERAL"
2289464,"APOSTOLO GILDEMBERGUE MARINHO","PTC","BA","DEPUTADO FEDERAL"
2289914,"ARAUJO BIKE","REDE","BA","DEPUTADO FEDERAL"
2289649,"ARLICE GOMES","PDT","BA","DEPUTADO FEDERAL"
2289815,"AROLDO PINTO","PSB","BA","DEPUTADO FEDERAL"
2289548,"ARTHUR MAIA","DEM","BA","DEPUTADO FEDERAL"
2289362,"ARY BEZERRA","PV","BA","DEPUTADO FEDERAL"
2289486,"AURELIO DOURADO","MDB","BA","DEPUTADO FEDERAL"
2290061,"AURENIA TORRES","PODE","BA","DEPUTADO FEDERAL"
2289732,"AURENICE BRAGA","PSDB","BA","DEPUTADO FEDERAL"
2289397,"AVONI","PSOL","BA","DEPUTADO FEDERAL"
2289673,"AZIZ RAMOS","DC","BA","DEPUTADO FEDERAL"
2289616,"BACELAR","PODE","BA","DEPUTADO FEDERAL"
2289940,"BAIANO","MDB","BA","DEPUTADO FEDERAL"
2289383,"BANDA ROXA","MDB","BA","DEPUTADO FEDERAL"
2289878,"BARRO O HOMEM DOS VIDEOS","PHS","BA","DEPUTADO FEDERAL"
2289999,"BASSUMA","AVANTE","BA","DEPUTADO FEDERAL"
2289577,"BENITO GAMA","PTB","BA","DEPUTADO FEDERAL"
2289154,"BERG DA ARAGOM","DEM","BA","DEPUTADO FEDERAL"
2289784,"BERNARDA SANTOS","PSOL","BA","DEPUTADO FEDERAL"
2289168,"BETA REIS","AVANTE","BA","DEPUTADO FEDERAL"
2290034,"BETHANIA AMORIM","PTB","BA","DEPUTADO FEDERAL"
2289429,"BINHA SHALOM","PROS","BA","DEPUTADO FEDERAL"
2289983,"BIRA DO JEGUE","DEM","BA","DEPUTADO FEDERAL"
2290039,"BISPO NILTON SENA","PATRI","BA","DEPUTADO FEDERAL"
2289309,"BRITES PORTUGAL","PATRI","BA","DEPUTADO FEDERAL"
2290023,"CABO ARAPONGA","PATRI","BA","DEPUTADO FEDERAL"
2290115,"CABO MARCIO","PATRI","BA","DEPUTADO FEDERAL"
2289574,"CACA LEAO","PP","BA","DEPUTADO FEDERAL"
2289880,"CACIQUE RAMON TUPINAMBA","REDE","BA","DEPUTADO FEDERAL"
2290026,"CAETANO","PT","BA","DEPUTADO FEDERAL"
2289812,"CAIO CHECON","SOLIDARIEDADE","BA","DEPUTADO FEDERAL"
2289512,"CAMILA GODINHO","REDE","BA","DEPUTADO FEDERAL"
2289596,"CAPITAO TADEU","PDT","BA","DEPUTADO FEDERAL"
2290216,"CARLINHOS CAMELO","DEM","BA","DEPUTADO FEDERAL"
2290182,"CARLINHOS MOURA","PTC","BA","DEPUTADO FEDERAL"
2289645,"CARLITO FERREIRA","PR","BA","DEPUTADO FEDERAL"
2289420,"CARLOS DOCIO","PSOL","BA","DEPUTADO FEDERAL"
2290174,"CARLOS HENRIQUE","PRP","BA","DEPUTADO FEDERAL"
2289887,"CARLOS MARTINS","PT","BA","DEPUTADO FEDERAL"
2289741,"CARLOS VIGILANTE","PSOL","BA","DEPUTADO FEDERAL"
2290005,"CARRETA","PRTB","BA","DEPUTADO FEDERAL"
2289331,"CASSIA SANTANA","PDT","BA","DEPUTADO FEDERAL"
2289483,"CASSIO","MDB","BA","DEPUTADO FEDERAL"
2289804,"CELENE MIRANDA","PRP","BA","DEPUTADO FEDERAL"
2289802,"CELIA  SILVA","PDT","BA","DEPUTADO FEDERAL"
2289868,"CEZAR ALMEIDA","NOVO","BA","DEPUTADO FEDERAL"
2289232,"CEZAR FERREIRA","PHS","BA","DEPUTADO FEDERAL"
2289788,"CEZAR LEITE","PSDB","BA","DEPUTADO FEDERAL"
2290150,"CHARLES BAIANO","PATRI","BA","DEPUTADO FEDERAL"
2289920,"CHARLES FERNANDES","PSD","BA","DEPUTADO FEDERAL"
2289674,"CHICO FRANCO","DEM","BA","DEPUTADO FEDERAL"
2289414,"CIANO FILHO","PROS","BA","DEPUTADO FEDERAL"
2290169,"CLAUDIA OLIVEIRA","PROS","BA","DEPUTADO FEDERAL"
2290088,"CLAUDIO ABDALA","PODE","BA","DEPUTADO FEDERAL"
2289307,"CLAUDIO CAJADO","PP","BA","DEPUTADO FEDERAL"
2289729,"CLAUDIO CAMINHONEIRO","PSOL","BA","DEPUTADO FEDERAL"
2289770,"CLAUDIO MARTINS","PTC","BA","DEPUTADO FEDERAL"
2290236,"CLAUDIO SILVA","PHS","BA","DEPUTADO FEDERAL"
2289897,"CLEIDE COUTINHO","PSOL","BA","DEPUTADO FEDERAL"
2289541,"CORACAO DE MAE","PDT","BA","DEPUTADO FEDERAL"
2289347,"CORONEL CASTRO","PDT","BA","DEPUTADO FEDERAL"
2289790,"COSME ARAUJO","PDT","BA","DEPUTADO FEDERAL"
2289653,"COSME BRITO","PSL","BA","DEPUTADO FEDERAL"
2290155,"CRISLANE CONCEICAO","PSOL","BA","DEPUTADO FEDERAL"
2289753,"CRISTINA PORTO","PT","BA","DEPUTADO FEDERAL"
2289176,"DA LUZ","PRTB","BA","DEPUTADO FEDERAL"
2289459,"DA LUZ","PSB","BA","DEPUTADO FEDERAL"
2290190,"DANIELA CARDOSO","PRTB","BA","DEPUTADO FEDERAL"
2289300,"DANIEL ALMEIDA","PC DO B","BA","DEPUTADO FEDERAL"
2290249,"DANIELE MELO","PATRI","BA","DEPUTADO FEDERAL"
2290015,"DANIELLY CRESPY","PCO","BA","DEPUTADO FEDERAL"
2289642,"DAVID SALOMAO","PRTB","BA","DEPUTADO FEDERAL"
2289987,"DEISE SANTOS","MDB","BA","DEPUTADO FEDERAL"
2289874,"DEJANE SOUZA","PTC","BA","DEPUTADO FEDERAL"
2289490,"DELEGADA NEGONA","PSOL","BA","DEPUTADO FEDERAL"
2289751,"DELMA GAMA","PRTB","BA","DEPUTADO FEDERAL"
2289780,"DENILSON OLIVEIRA","PTC","BA","DEPUTADO FEDERAL"
2289571,"DENINHO GUIMARAES","DEM","BA","DEPUTADO FEDERAL"
2289907,"DETINHA MARTINS","PSC","BA","DEPUTADO FEDERAL"
2289557,"DEUSDETE PIRES","PTC","BA","DEPUTADO FEDERAL"
2289530,"DRA CRISTIANE BACELAR","PRB","BA","DEPUTADO FEDERAL"
2289293,"DR ADEMAR RIBEIRO","PDT","BA","DEPUTADO FEDERAL"
2289847,"DRA KATIA NOVAES","PP","BA","DEPUTADO FEDERAL"
2289233,"DR. ALEXANDRA GARRIDO","PATRI","BA","DEPUTADO FEDERAL"
2289302,"DR. CUSTODIO","PHS","BA","DEPUTADO FEDERAL"
2289605,"DR. DANIEL","SOLIDARIEDADE","BA","DEPUTADO FEDERAL"
2289539,"DR DIRAN FILHO","PATRI","BA","DEPUTADO FEDERAL"
2290252,"DR. FABIO QUINTAO","PSL","BA","DEPUTADO FEDERAL"
2290229,"DR FERNANDO CORRELO","PMN","BA","DEPUTADO FEDERAL"
2289295,"DR GIBSON","PATRI","BA","DEPUTADO FEDERAL"
2289661,"DR JAC","PROS","BA","DEPUTADO FEDERAL"
2289525,"DR JADSON LUIZ","AVANTE","BA","DEPUTADO FEDERAL"
2289455,"DR. JOAO BARROS","PSL","BA","DEPUTADO FEDERAL"
2289670,"DR. MANGABEIRA","PDT","BA","DEPUTADO FEDERAL"
2289369,"DULCE AQUINO","PSOL","BA","DEPUTADO FEDERAL"
2289912,"DUQUINHA","PSOL","BA","DEPUTADO FEDERAL"
2289873,"EDGIGAR MAO BRANCA","PV","BA","DEPUTADO FEDERAL"
2289936,"EDI AGUIAR","NOVO","BA","DEPUTADO FEDERAL"
2290024,"EDINALDO CAPOTEIRO","PRP","BA","DEPUTADO FEDERAL"
2289592,"EDKLERCIO","MDB","BA","DEPUTADO FEDERAL"
2290241,"EDNA SANTOS","PDT","BA","DEPUTADO FEDERAL"
2290184,"EDSON DOURADO","PSOL","BA","DEPUTADO FEDERAL"
2290235,"EDSON PIMENTA","PHS","BA","DEPUTADO FEDERAL"
2290273,"EFRAIM SOARES","REDE","BA","DEPUTADO FEDERAL"
2290085,"ELAYNE SOUZA","PSOL","BA","DEPUTADO FEDERAL"
2289678,"ELIANA CABRAL","PRP","BA","DEPUTADO FEDERAL"
2289186,"ELIAN MELO","PATRI","BA","DEPUTADO FEDERAL"
2289552,"ELIEL AMANCIO","MDB","BA","DEPUTADO FEDERAL"
2290001,"ELI SAMUEL","PATRI","BA","DEPUTADO FEDERAL"
2290070,"ELISANGELA","PT","BA","DEPUTADO FEDERAL"
2289883,"ELMAR","DEM","BA","DEPUTADO FEDERAL"
2289425,"ELZIMAR COSTA","PTC","BA","DEPUTADO FEDERAL"
2289439,"ENOQUE MATOS","PSOL","BA","DEPUTADO FEDERAL"
2289689,"ERICA ALVES","DEM","BA","DEPUTADO FEDERAL"
2289715,"ERICO RIBEIRO","PRTB","BA","DEPUTADO FEDERAL"
2290230,"ERIVELTON SANTANA","PATRI","BA","DEPUTADO FEDERAL"
2289899,"EUDES OLIVEIRA","PSOL","BA","DEPUTADO FEDERAL"
2290178,"EU SOU CALAZANS","PRTB","BA","DEPUTADO FEDERAL"
2289244,"EVERALDO ROCHA","PATRI","BA","DEPUTADO FEDERAL"
2289203,"EZEQUIAS SILVANO","PRP","BA","DEPUTADO FEDERAL"
2289291,"FABIANE","PDT","BA","DEPUTADO FEDERAL"
2289604,"FABIANO RESENDE FAFITO","PMN","BA","DEPUTADO FEDERAL"
2289767,"FABIO RODRIGUES","PRTB","BA","DEPUTADO FEDERAL"
2289885,"FABIO RODRIGUES","PRTB","BA","DEPUTADO FEDERAL"
2290137,"FABRICIO FIGUEREDO","PDT","BA","DEPUTADO FEDERAL"
2289226,"FELIX MENDONCA","PDT","BA","DEPUTADO FEDERAL"
2289949,"FERNANDA BRITO","PTC","BA","DEPUTADO FEDERAL"
2290098,"FERNANDO DA GATA","PROS","BA","DEPUTADO FEDERAL"
2289431,"FLORIANO DE ANDRADE","PCO","BA","DEPUTADO FEDERAL"
2289991,"FRANCISCO FILHO","PATRI","BA","DEPUTADO FEDERAL"
2289169,"FRANDERRAK","PSOL","BA","DEPUTADO FEDERAL"
2290173,"FRANK CERQUEIRA","PTC","BA","DEPUTADO FEDERAL"
2289716,"GENILVADO AZEVEDO","REDE","BA","DEPUTADO FEDERAL"
2289795,"GEOVANA AMENO","PSC","BA","DEPUTADO FEDERAL"
2289922,"GERSON DAS FITAS","PSOL","BA","DEPUTADO FEDERAL"
2289325,"GERSON GABRIELLI","MDB","BA","DEPUTADO FEDERAL"
2289925,"GERUSA SAMPAIO","DEM","BA","DEPUTADO FEDERAL"
2289579,"GILDASIO CUNHA","PSOL","BA","DEPUTADO FEDERAL"
2289322,"GIL FIUZA","PSC","BA","DEPUTADO FEDERAL"
2289467,"GISLENE PEREIRA","MDB","BA","DEPUTADO FEDERAL"
2289219,"GRACA DA CESTA","PSOL","BA","DEPUTADO FEDERAL"
2289928,"GUILHERME PINTO","PSL","BA","DEPUTADO FEDERAL"
2290042,"HAMILTON ASSIS","PSOL","BA","DEPUTADO FEDERAL"
2289335,"HEBER SANTANA","PSC","BA","DEPUTADO FEDERAL"
2290143,"HERNANI SA","MDB","BA","DEPUTADO FEDERAL"
2290094,"HOLLYFIELD","DEM","BA","DEPUTADO FEDERAL"
2290165,"HUGO DE RENE","REDE","BA","DEPUTADO FEDERAL"
2289273,"IAGO GOMES","PSOL","BA","DEPUTADO FEDERAL"
2289274,"IGOR KANNARIO","PHS","BA","DEPUTADO FEDERAL"
2290035,"IMBASSAHY","PSDB","BA","DEPUTADO FEDERAL"
2289564,"IPORAN","PDT","BA","DEPUTADO FEDERAL"
2290260,"IRMAO AD GUARDA","PV","BA","DEPUTADO FEDERAL"
2289385,"IRMAO CHARLSTON","AVANTE","BA","DEPUTADO FEDERAL"
2289764,"IRMAO MARCELO CAMPOS","PROS","BA","DEPUTADO FEDERAL"
2289422,"ISAAC","PC DO B","BA","DEPUTADO FEDERAL"
2289629,"ITAMAR ALVES","PSOL","BA","DEPUTADO FEDERAL"
2290048,"IVALDO SANFER","PDT","BA","DEPUTADO FEDERAL"
2290240,"IZA ORETTI","PHS","BA","DEPUTADO FEDERAL"
2290181,"JACSON DE MARIA DE BOSCO","PATRI","BA","DEPUTADO FEDERAL"
2290139,"JAMILTON FERNANDES","PSOL","BA","DEPUTADO FEDERAL"
2289446,"JANAINA DO ARENOSO","PMN","BA","DEPUTADO FEDERAL"
2289747,"JANDIRA RODRIGUES","MDB","BA","DEPUTADO FEDERAL"
2290208,"JANSER MESQUITA","MDB","BA","DEPUTADO FEDERAL"
2289458,"JARDEL BARROS","NOVO","BA","DEPUTADO FEDERAL"
2289499,"JEFFERSON - CAFE","NOVO","BA","DEPUTADO FEDERAL"
2289796,"JESSICA PIRES","REDE","BA","DEPUTADO FEDERAL"
2289461,"JOANITA SOUZA","PROS","BA","DEPUTADO FEDERAL"
2289391,"JOAO ALCIDES","PATRI","BA","DEPUTADO FEDERAL"
2290248,"JOAO BACELAR","PR","BA","DEPUTADO FEDERAL"
2289662,"JOAO DE FURAO","PHS","BA","DEPUTADO FEDERAL"
2290232,"JOAO EDSON","PHS","BA","DEPUTADO FEDERAL"
2290188,"JOAO GUALBERTO","PSDB","BA","DEPUTADO FEDERAL"
2289720,"JOAO MONTE","PTC","BA","DEPUTADO FEDERAL"
2289493,"JOAO ROMA","PRB","BA","DEPUTADO FEDERAL"
2289276,"JOCEVAL RODRIGUES","PPS","BA","DEPUTADO FEDERAL"
2289952,"JOEDSON","PSL","BA","DEPUTADO FEDERAL"
2289496,"JONATAS LISBOA","DEM","BA","DEPUTADO FEDERAL"
2290062,"JORGE FRANCA","REDE","BA","DEPUTADO FEDERAL"
2289860,"JORGE SOLLA","PT","BA","DEPUTADO FEDERAL"
2290145,"JOSE CARLOS ARAUJO","PR","BA","DEPUTADO FEDERAL"
2289153,"JOSE GUIRRA","PSOL","BA","DEPUTADO FEDERAL"
2289736,"JOSEILDO RAMOS","PT","BA","DEPUTADO FEDERAL"
2290244,"JOSE NUNES","PSD","BA","DEPUTADO FEDERAL"
2289682,"JOSE ROCHA","PR","BA","DEPUTADO FEDERAL"
2289485,"JOSE RODRIGUES","DEM","BA","DEPUTADO FEDERAL"
2289734,"JOSIAS GOMES","PT","BA","DEPUTADO FEDERAL"
2290259,"JOTA L","PDT","BA","DEPUTADO FEDERAL"
2290128,"JOUSE CARMO","PHS","BA","DEPUTADO FEDERAL"
2289962,"JOVENICE SANTANA","REDE","BA","DEPUTADO FEDERAL"
2289623,"JULIANA CARNEIRO","PATRI","BA","DEPUTADO FEDERAL"
2289243,"JULIO CESAR","AVANTE","BA","DEPUTADO FEDERAL"
2289228,"KADU SILVA","PSOL","BA","DEPUTADO FEDERAL"
2290080,"KATIA ALVES","DEM","BA","DEPUTADO FEDERAL"
2289572,"KENNO FERREIRA","PSOL","BA","DEPUTADO FEDERAL"
2290140,"KLEBER BOCAO","MDB","BA","DEPUTADO FEDERAL"
2290225,"KLEBER DOUTOR SAUDE","PTC","BA","DEPUTADO FEDERAL"
2289776,"KOJACK","DEM","BA","DEPUTADO FEDERAL"
2289742,"LAINA CRISOSTOMO","PSOL","BA","DEPUTADO FEDERAL"
2289524,"LAURO AMORIM","AVANTE","BA","DEPUTADO FEDERAL"
2289544,"LEDA FRANCA","DEM","BA","DEPUTADO FEDERAL"
2289324,"LELEGO","MDB","BA","DEPUTADO FEDERAL"
2289963,"LENI GOMES","PPL","BA","DEPUTADO FEDERAL"
2289502,"LEO KRET","DEM","BA","DEPUTADO FEDERAL"
2289264,"LEO PRAZERES","NOVO","BA","DEPUTADO FEDERAL"
2289698,"LEUR LOMANTO JR","DEM","BA","DEPUTADO FEDERAL"
2289560,"LEVI AMARAL","PATRI","BA","DEPUTADO FEDERAL"
2290203,"LIDICE DA MATA","PSB","BA","DEPUTADO FEDERAL"
2290040,"LINDIMAK","PPL","BA","DEPUTADO FEDERAL"
2290275,"LORA","PTC","BA","DEPUTADO FEDERAL"
2289993,"LOURA","PV","BA","DEPUTADO FEDERAL"
2290101,"LUCAS","AVANTE","BA","DEPUTADO FEDERAL"
2290124,"LU CERQUEIRA","PSDB","BA","DEPUTADO FEDERAL"
2289152,"LUCIANO ARAUJO","SOLIDARIEDADE","BA","DEPUTADO FEDERAL"
2290033,"LUCIANO SOUSA","MDB","BA","DEPUTADO FEDERAL"
2289401,"LUCILENE SANTOS","PTB","BA","DEPUTADO FEDERAL"
2289234,"LUCIO VIEIRA LIMA","MDB","BA","DEPUTADO FEDERAL"
2289794,"LU DE ALEMAO","MDB","BA","DEPUTADO FEDERAL"
2289830,"LU DE RONY","PHS","BA","DEPUTADO FEDERAL"
2290195,"LUIZA CAROLINE","PSL","BA","DEPUTADO FEDERAL"
2289529,"LUIZ DA FEIRA","PPL","BA","DEPUTADO FEDERAL"
2289730,"LUIZ ROGERIO LEAL","PSDB","BA","DEPUTADO FEDERAL"
2289807,"LUIZ UAQUIM","MDB","BA","DEPUTADO FEDERAL"
2290237,"LULU","PSC","BA","DEPUTADO FEDERAL"
2289929,"LYNDON JOHNSON","PSL","BA","DEPUTADO FEDERAL"
2289894,"MADALENA MOURA","PATRI","BA","DEPUTADO FEDERAL"
2290167,"MAGNO ROCHA","PSOL","BA","DEPUTADO FEDERAL"
2289368,"MANDYRA DE OLIVEIRA RAMOS","PATRI","BA","DEPUTADO FEDERAL"
2289423,"MANELAO","PATRI","BA","DEPUTADO FEDERAL"
2289857,"MANU","PT","BA","DEPUTADO FEDERAL"
2289285,"MARA BRITO","PPL","BA","DEPUTADO FEDERAL"
2289199,"MARCELA PEREIRA","PSOL","BA","DEPUTADO FEDERAL"
2289487,"MARCELLE MORAES","PV","BA","DEPUTADO FEDERAL"
2289173,"MARCELO DOURADO","PDT","BA","DEPUTADO FEDERAL"
2290221,"MARCELO MELO","PHS","BA","DEPUTADO FEDERAL"
2290262,"MARCELO NILO","PSB","BA","DEPUTADO FEDERAL"
2289578,"MARCELO SANTANA","DC","BA","DEPUTADO FEDERAL"
2290250,"MARCIA GOMES","PSDB","BA","DEPUTADO FEDERAL"
2289265,"MARCIA SILVA","PSOL","BA","DEPUTADO FEDERAL"
2289314,"MARCIO JANDIR","DEM","BA","DEPUTADO FEDERAL"
2290263,"MARCIO MARINHO","PRB","BA","DEPUTADO FEDERAL"
2289669,"MARCIO SOUZA","DEM","BA","DEPUTADO FEDERAL"
2289332,"MARCOS ARAUJO","PSDB","BA","DEPUTADO FEDERAL"
2289792,"MARCOS DA HORA","PTC","BA","DEPUTADO FEDERAL"
2289971,"MARCOS DO MONTE","PHS","BA","DEPUTADO FEDERAL"
2289553,"MARCOS LEMOS","REDE","BA","DEPUTADO FEDERAL"
2289207,"MARCOS LIMA","PRP","BA","DEPUTADO FEDERAL"
2290056,"MARCOS LISBOA","PSOL","BA","DEPUTADO FEDERAL"
2289850,"MARCOS MEDRADO","PP","BA","DEPUTADO FEDERAL"
2290149,"MARCOS VIEIRA","PROS","BA","DEPUTADO FEDERAL"
2290037,"MARCO VARJAO","PATRI","BA","DEPUTADO FEDERAL"
2289202,"MARIA DE DEUS","PSOL","BA","DEPUTADO FEDERAL"
2290067,"MARIA LUCIA","PRP","BA","DEPUTADO FEDERAL"
2289519,"MARIA LUCIA MISSIONARIA","AVANTE","BA","DEPUTADO FEDERAL"
2289417,"MARIA MENEZES","PSOL","BA","DEPUTADO FEDERAL"
